employee_id,team,date,work_days,home_days,office_env,home_env,relationships,role,connections,involvement,lonliness,productivity
517,HR,2020-02-07,3,2,4,4,2,3,1,5,5,4
517,HR,2020-02-14,3,2,5,3,2,3,2,4,5,4
517,HR,2020-02-21,3,2,1,3,2,1,4,2,4,3
517,HR,2020-02-28,4,1,5,4,4,3,4,4,3,3
517,HR,2020-03-06,3,2,2,1,4,3,3,3,3,3
517,HR,2020-03-13,1,4,2,3,4,2,2,3,3,1
517,HR,2020-03-20,2,3,4,2,1,5,3,3,3,2
517,HR,2020-03-27,5,0,2,2,1,2,2,5,2,3
517,HR,2020-04-03,4,1,5,2,2,1,1,4,3,3
517,HR,2020-04-10,4,1,1,3,4,4,3,5,1,3
517,HR,2020-04-17,3,2,1,3,4,4,3,4,5,4
517,HR,2020-04-24,1,4,4,5,3,5,3,3,4,1
517,HR,2020-05-01,1,4,4,5,2,2,3,1,4,2
517,HR,2020-05-08,2,3,1,4,3,1,3,3,2,1
517,HR,2020-05-15,4,1,2,1,3,4,1,1,2,3
517,HR,2020-05-22,2,3,1,4,3,4,5,5,4,2
517,HR,2020-05-29,5,0,5,4,3,5,2,4,5,1
517,HR,2020-06-05,3,2,4,5,3,2,2,2,2,5
517,HR,2020-06-12,3,2,2,2,1,2,4,4,1,2
517,HR,2020-06-19,3,2,2,2,5,4,1,1,4,4
517,HR,2020-06-26,5,0,2,1,4,2,4,5,5,2
517,HR,2020-07-03,4,1,1,2,3,2,3,4,2,1
517,HR,2020-07-10,5,0,4,5,3,2,5,2,2,2
517,HR,2020-07-17,2,3,2,2,3,4,4,4,4,4
517,HR,2020-07-24,4,1,2,4,3,4,4,2,4,5
517,HR,2020-07-31,5,0,4,5,5,1,5,2,2,3
517,HR,2020-08-07,4,1,1,4,4,2,4,1,3,4
517,HR,2020-08-14,3,2,3,1,1,5,4,4,1,3
517,HR,2020-08-21,5,0,1,4,2,4,5,5,2,3
517,HR,2020-08-28,3,2,5,4,4,2,4,3,2,4
517,HR,2020-09-04,3,2,3,1,2,4,4,1,4,5
517,HR,2020-09-11,1,4,2,2,3,1,4,3,4,1
517,HR,2020-09-18,5,0,1,3,1,4,4,5,4,5
517,HR,2020-09-25,3,2,2,5,5,3,4,2,2,4
517,HR,2020-10-02,2,3,1,1,2,3,4,1,1,2
517,HR,2020-10-09,3,2,1,2,2,3,3,2,2,4
517,HR,2020-10-16,3,2,5,1,4,3,2,2,4,2
517,HR,2020-10-23,1,4,4,2,2,3,4,2,2,2
517,HR,2020-10-30,2,3,1,4,3,5,3,5,3,3
517,HR,2020-11-06,3,2,3,2,4,4,1,4,3,5
517,HR,2020-11-13,2,3,5,3,3,1,2,4,3,4
517,HR,2020-11-20,3,2,4,2,3,2,1,2,3,3
517,HR,2020-11-27,3,2,2,4,5,1,3,4,3,3
517,HR,2020-12-04,1,4,4,4,5,3,5,4,3,1
517,HR,2020-12-11,3,2,2,1,1,5,4,1,3,4
517,HR,2020-12-18,5,0,4,3,4,2,2,3,1,5
517,HR,2020-12-25,4,1,4,1,5,2,2,4,3,4
518,HR,2020-01-03,5,0,4,5,2,1,4,5,3,3
518,HR,2020-01-10,4,1,2,2,1,2,4,1,5,1
518,HR,2020-01-17,1,4,4,5,2,1,4,4,2,3
518,HR,2020-01-24,2,3,4,2,2,2,3,4,4,3
518,HR,2020-01-31,2,3,1,4,1,1,1,1,4,2
518,HR,2020-02-07,1,4,5,3,4,2,3,2,2,1
518,HR,2020-02-14,4,1,2,3,2,2,5,3,1,1
518,HR,2020-02-21,5,0,4,3,3,2,4,1,3,5
518,HR,2020-02-28,2,3,2,3,3,2,2,3,2,4
518,HR,2020-03-06,1,4,3,1,5,5,3,3,3,3
518,HR,2020-03-13,1,4,1,2,3,4,3,3,3,3
518,HR,2020-03-20,4,1,2,5,1,3,3,2,5,5
518,HR,2020-03-27,4,1,5,2,5,3,1,5,4,4
518,HR,2020-04-03,3,2,4,2,2,3,5,4,3,4
518,HR,2020-04-10,3,2,4,4,4,3,4,4,5,3
518,HR,2020-04-17,5,0,5,4,2,5,3,4,4,2
518,HR,2020-04-24,2,3,4,5,3,1,3,5,4,3
518,HR,2020-05-01,2,3,4,4,1,2,4,2,1,3
518,HR,2020-05-08,2,3,3,4,2,2,5,3,4,1
518,HR,2020-05-15,1,4,3,5,4,2,1,2,2,3
518,HR,2020-05-22,2,3,5,4,1,4,3,1,5,2
518,HR,2020-05-29,4,1,1,4,4,3,3,2,5,5
518,HR,2020-06-05,2,3,3,3,1,3,2,4,4,2
518,HR,2020-06-12,4,1,2,5,1,5,3,4,2,2
518,HR,2020-06-19,4,1,4,1,3,4,5,4,4,1
518,HR,2020-06-26,1,4,1,2,5,2,4,4,4,4
518,HR,2020-07-03,3,2,3,3,2,1,1,3,4,2
518,HR,2020-07-10,3,2,2,5,4,4,5,3,5,2
518,HR,2020-07-17,5,0,3,2,4,2,3,5,5,4
518,HR,2020-07-24,4,1,5,2,1,1,4,1,3,1
518,HR,2020-07-31,3,2,1,1,2,4,3,5,2,4
518,HR,2020-08-07,4,1,1,4,4,2,3,2,5,5
518,HR,2020-08-14,2,3,5,5,4,2,2,4,4,4
518,HR,2020-08-21,3,2,2,2,4,4,2,3,4,2
518,HR,2020-08-28,2,3,4,3,5,2,5,3,3,4
518,HR,2020-09-04,3,2,1,5,4,1,1,3,5,4
518,HR,2020-09-11,3,2,4,4,3,1,4,3,5,2
518,HR,2020-09-18,3,2,2,2,2,4,3,5,1,3
518,HR,2020-09-25,3,2,3,4,3,2,1,2,1,4
518,HR,2020-10-02,1,4,4,3,3,3,3,2,4,5
518,HR,2020-10-09,3,2,2,3,5,2,1,4,1,4
518,HR,2020-10-16,1,4,4,3,1,2,3,4,2,5
518,HR,2020-10-23,2,3,3,4,2,4,3,3,2,2
518,HR,2020-10-30,3,2,3,1,4,2,2,3,2,4
518,HR,2020-11-06,5,0,1,2,4,1,3,3,4,4
518,HR,2020-11-13,4,1,2,5,3,2,1,4,2,5
518,HR,2020-11-20,4,1,3,4,1,3,5,3,4,4
518,HR,2020-11-27,4,1,5,4,4,4,4,2,4,2
518,HR,2020-12-04,5,0,2,1,1,3,2,5,2,2
518,HR,2020-12-11,2,3,4,4,3,5,3,4,4,5
518,HR,2020-12-18,4,1,5,5,2,4,5,5,3,4
518,HR,2020-12-25,5,0,1,4,1,5,1,1,3,1
519,HR,2020-01-03,2,3,4,5,5,3,1,4,5,2
519,HR,2020-01-10,4,1,2,4,3,4,4,4,2,1
519,HR,2020-01-17,5,0,3,2,1,2,4,2,4,3
519,HR,2020-01-24,2,3,1,2,2,5,5,1,1,3
519,HR,2020-01-31,4,1,3,5,1,2,2,3,2,3
519,HR,2020-02-07,1,4,3,2,2,4,1,4,5,3
519,HR,2020-02-14,5,0,3,1,1,4,5,3,4,5
519,HR,2020-02-21,4,1,3,2,2,4,4,3,4,2
519,HR,2020-02-28,2,3,5,2,3,3,4,2,4,4
519,HR,2020-03-06,4,1,2,2,3,4,5,1,2,5
519,HR,2020-03-13,2,3,2,2,1,1,4,3,4,4
519,HR,2020-03-20,4,1,5,4,3,1,2,5,4,3
519,HR,2020-03-27,2,3,3,1,1,3,5,4,4,3
519,HR,2020-04-03,1,4,1,2,5,3,2,2,1,3
519,HR,2020-04-10,4,1,4,2,4,5,4,4,2,3
519,HR,2020-04-17,3,2,2,1,5,4,2,1,4,5
519,HR,2020-04-24,1,4,2,4,4,4,2,4,1,2
519,HR,2020-05-01,3,2,3,4,3,4,2,3,4,2
519,HR,2020-05-08,3,2,4,5,3,3,2,3,5,1
519,HR,2020-05-15,5,0,3,2,5,3,2,5,3,2
519,HR,2020-05-22,5,0,3,4,4,3,1,4,5,4
519,HR,2020-05-29,2,3,5,5,2,3,2,3,5,5
519,HR,2020-06-05,4,1,4,4,4,3,2,5,4,2
519,HR,2020-06-12,1,4,4,3,1,1,4,4,3,4
519,HR,2020-06-19,5,0,4,4,4,3,3,5,3,2
519,HR,2020-06-26,5,0,4,3,2,2,3,3,5,2
519,HR,2020-07-03,4,1,4,3,5,1,1,3,1,4
519,HR,2020-07-10,4,1,5,5,4,2,2,3,2,1
519,HR,2020-07-17,4,1,2,4,2,3,1,5,4,4
519,HR,2020-07-24,3,2,1,1,1,3,5,4,3,2
519,HR,2020-07-31,3,2,2,5,2,5,5,2,5,5
519,HR,2020-08-07,5,0,2,4,4,4,2,2,4,1
519,HR,2020-08-14,4,1,4,4,3,3,2,2,4,5
519,HR,2020-08-21,3,2,1,2,3,5,4,1,3,4
519,HR,2020-08-28,2,3,3,4,3,3,4,2,2,2
519,HR,2020-09-04,2,3,4,5,3,3,5,4,3,3
519,HR,2020-09-11,4,1,5,1,5,1,4,2,3,3
519,HR,2020-09-18,1,4,1,4,1,5,5,5,3,3
519,HR,2020-09-25,3,2,1,2,4,4,2,4,3,1
519,HR,2020-10-02,2,3,4,2,3,2,4,4,3,3
519,HR,2020-10-09,3,2,2,2,4,4,3,2,5,3
519,HR,2020-10-16,3,2,4,5,1,3,3,5,2,5
519,HR,2020-10-23,3,2,3,4,2,2,3,5,1,2
519,HR,2020-10-30,1,4,2,5,5,3,5,4,3,2
519,HR,2020-11-06,1,4,4,4,3,5,2,2,2,4
519,HR,2020-11-13,2,3,5,4,3,1,4,1,1,1
519,HR,2020-11-20,3,2,1,3,1,2,3,4,4,2
519,HR,2020-11-27,3,2,2,3,3,2,1,5,4,2
519,HR,2020-12-04,4,1,2,5,1,4,2,4,3,1
519,HR,2020-12-11,1,4,1,1,2,1,5,4,3,3
519,HR,2020-12-18,5,0,2,4,3,3,2,2,5,5
519,HR,2020-12-25,4,1,1,2,3,2,4,1,2,3
520,HR,2020-01-03,2,3,2,4,1,3,5,2,5,3
520,HR,2020-01-10,4,1,1,3,2,1,4,4,2,2
520,HR,2020-01-17,1,4,2,1,3,1,3,2,1,1
520,HR,2020-01-24,4,1,4,5,1,5,3,4,1,5
520,HR,2020-01-31,5,0,1,2,5,4,5,1,4,2
520,HR,2020-02-07,4,1,3,4,2,5,4,1,2,2
520,HR,2020-02-14,4,1,3,3,4,5,5,2,5,1
520,HR,2020-02-21,4,1,4,2,2,4,5,1,2,4
520,HR,2020-02-28,2,3,3,2,4,2,3,2,4,4
520,HR,2020-03-06,1,4,5,1,3,3,4,4,2,2
520,HR,2020-03-13,4,1,4,4,1,1,4,1,3,3
520,HR,2020-03-20,3,2,2,2,2,4,5,2,3,2
520,HR,2020-03-27,3,2,4,4,2,3,4,3,3,2
520,HR,2020-04-03,3,2,4,3,2,3,5,3,1,4
520,HR,2020-04-10,2,3,3,1,4,5,5,5,3,2
520,HR,2020-04-17,3,2,1,2,5,2,1,1,3,1
520,HR,2020-04-24,1,4,2,3,2,3,5,4,3,1
520,HR,2020-05-01,5,0,2,3,3,1,2,2,2,3
520,HR,2020-05-08,2,3,3,3,1,2,4,3,4,5
520,HR,2020-05-15,4,1,3,1,5,3,2,1,5,2
520,HR,2020-05-22,5,0,3,2,5,3,3,3,4,2
520,HR,2020-05-29,2,3,5,5,2,5,3,3,4,1
520,HR,2020-06-05,2,3,3,1,4,4,3,5,1,4
520,HR,2020-06-12,4,1,2,1,3,1,3,2,4,5
520,HR,2020-06-19,4,1,3,2,3,5,1,1,2,5
520,HR,2020-06-26,1,4,3,2,5,2,3,4,4,2
520,HR,2020-07-03,1,4,3,3,4,2,3,2,3,3
520,HR,2020-07-10,2,3,5,1,5,4,2,4,2,1
520,HR,2020-07-17,4,1,4,5,4,2,5,5,5,3
520,HR,2020-07-24,1,4,3,3,4,4,2,4,2,3
520,HR,2020-07-31,5,0,2,5,3,1,2,1,4,5
520,HR,2020-08-07,4,1,1,3,2,3,1,1,3,4
520,HR,2020-08-14,2,3,5,2,4,3,2,3,5,3
520,HR,2020-08-21,2,3,4,5,1,3,1,2,1,2
520,HR,2020-08-28,4,1,4,5,3,5,2,3,2,5
520,HR,2020-09-04,3,2,3,2,3,5,1,3,4,5
520,HR,2020-09-11,5,0,3,4,3,2,4,3,3,2
520,HR,2020-09-18,1,4,5,5,3,4,2,3,3,4
520,HR,2020-09-25,4,1,2,3,5,3,3,3,1,3
520,HR,2020-10-02,4,1,4,2,1,1,1,3,5,3
520,HR,2020-10-09,4,1,2,5,2,2,3,1,4,1
520,HR,2020-10-16,2,3,5,3,4,1,2,2,2,3
520,HR,2020-10-23,4,1,2,3,4,5,5,5,3,3
520,HR,2020-10-30,2,3,4,3,1,2,1,4,1,3
520,HR,2020-11-06,2,3,2,3,3,2,4,2,1,2
520,HR,2020-11-13,4,1,5,3,1,2,3,4,1,3
520,HR,2020-11-20,4,1,1,3,5,1,3,4,3,3
520,HR,2020-11-27,4,1,4,3,1,4,3,3,5,3
520,HR,2020-12-04,3,2,4,1,4,2,5,5,3,3
520,HR,2020-12-11,2,3,2,1,3,4,4,4,4,3
520,HR,2020-12-18,2,3,5,2,3,2,3,3,3,5
520,HR,2020-12-25,1,4,4,3,5,4,2,5,5,4
61,Accounting,2020-01-03,5,0,3,1,1,1,3,4,2,4
61,Accounting,2020-01-10,2,3,3,3,2,4,1,5,2,4
61,Accounting,2020-01-17,1,4,1,5,2,3,3,4,2,1
61,Accounting,2020-01-24,5,0,1,2,4,2,3,1,4,2
61,Accounting,2020-01-31,2,3,3,2,1,5,3,1,5,2
61,Accounting,2020-02-07,4,1,5,4,2,4,2,4,4,2
61,Accounting,2020-02-14,3,2,2,2,1,5,5,3,3,4
61,Accounting,2020-02-21,3,2,2,2,4,1,3,5,5,5
61,Accounting,2020-02-28,3,2,2,2,3,2,2,4,3,5
61,Accounting,2020-03-06,3,2,2,3,3,2,2,2,3,2
61,Accounting,2020-03-13,3,2,2,1,3,4,5,2,3,4
61,Accounting,2020-03-20,3,2,1,2,3,4,4,3,3,1
61,Accounting,2020-03-27,1,4,4,4,2,2,5,3,1,3
61,Accounting,2020-04-03,3,2,3,2,5,4,2,5,4,3
61,Accounting,2020-04-10,3,2,3,4,4,1,4,2,1,2
61,Accounting,2020-04-17,1,4,1,4,4,3,4,4,5,1
61,Accounting,2020-04-24,3,2,3,5,5,3,5,4,4,2
61,Accounting,2020-05-01,3,2,3,3,2,5,4,5,2,5
61,Accounting,2020-05-08,3,2,3,3,1,1,4,2,4,1
61,Accounting,2020-05-15,5,0,3,4,2,4,1,2,2,5
61,Accounting,2020-05-22,4,1,5,2,4,4,3,1,1,2
61,Accounting,2020-05-29,1,4,2,1,4,2,3,4,2,4
61,Accounting,2020-06-05,2,3,2,2,1,1,3,1,4,1
61,Accounting,2020-06-12,4,1,3,1,2,5,3,3,4,5
61,Accounting,2020-06-19,3,2,5,3,2,4,3,2,2,3
61,Accounting,2020-06-26,5,0,4,3,4,5,5,4,4,2
61,Accounting,2020-07-03,3,2,3,5,1,4,1,3,1,3
61,Accounting,2020-07-10,4,1,1,2,5,2,4,1,3,3
61,Accounting,2020-07-17,3,2,3,4,4,2,2,5,2,3
61,Accounting,2020-07-24,3,2,5,1,2,1,5,2,2,3
61,Accounting,2020-07-31,1,4,1,3,2,2,4,1,3,1
61,Accounting,2020-08-07,5,0,3,2,2,4,2,4,3,4
61,Accounting,2020-08-14,2,3,4,4,2,4,1,5,3,3
61,Accounting,2020-08-21,4,1,5,3,4,2,2,2,3,2
61,Accounting,2020-08-28,5,0,2,5,5,4,4,4,1,3
61,Accounting,2020-09-04,2,3,1,4,4,3,2,4,3,4
61,Accounting,2020-09-11,1,4,2,4,3,3,1,1,2,3
61,Accounting,2020-09-18,2,3,4,5,1,3,3,5,4,3
61,Accounting,2020-09-25,4,1,4,4,2,3,3,4,3,3
61,Accounting,2020-10-02,3,2,5,4,3,3,2,3,3,3
61,Accounting,2020-10-09,3,2,1,2,5,1,1,5,1,2
61,Accounting,2020-10-16,4,1,4,4,4,3,3,4,1,1
61,Accounting,2020-10-23,3,2,5,2,4,5,2,1,3,5
61,Accounting,2020-10-30,3,2,4,4,5,4,3,3,2,4
61,Accounting,2020-11-06,4,1,4,3,2,3,5,5,5,2
61,Accounting,2020-11-13,2,3,3,3,4,3,3,2,3,1
61,Accounting,2020-11-20,3,2,5,3,3,5,5,4,5,2
61,Accounting,2020-11-27,1,4,4,3,3,4,2,1,5,4
61,Accounting,2020-12-04,1,4,4,3,5,4,2,2,4,4
61,Accounting,2020-12-11,3,2,4,3,2,2,4,1,3,2
61,Accounting,2020-12-18,2,3,2,3,4,1,4,3,1,3
61,Accounting,2020-12-25,1,4,2,1,5,2,1,3,3,2
62,Accounting,2020-01-03,3,2,5,3,1,1,1,3,3,5
62,Accounting,2020-01-10,2,3,3,2,4,2,4,3,3,2
62,Accounting,2020-01-17,1,4,1,5,5,4,3,3,3,4
62,Accounting,2020-01-24,3,2,4,1,4,1,5,5,2,4
62,Accounting,2020-01-31,4,1,4,4,2,2,4,4,3,2
62,Accounting,2020-02-07,3,2,3,4,3,4,2,2,3,1
62,Accounting,2020-02-14,3,2,2,5,4,4,5,2,5,5
62,Accounting,2020-02-21,2,3,5,2,4,2,2,2,2,4
62,Accounting,2020-02-28,3,2,4,4,4,4,4,2,1,3
62,Accounting,2020-03-06,1,4,5,2,4,3,4,4,4,3
62,Accounting,2020-03-13,3,2,2,4,5,4,3,4,5,3
62,Accounting,2020-03-20,2,3,2,1,2,3,2,2,2,3
62,Accounting,2020-03-27,1,4,1,3,4,4,1,2,2,5
62,Accounting,2020-04-03,3,2,4,2,3,4,2,2,2,4
62,Accounting,2020-04-10,3,2,4,3,1,4,1,1,1,3
62,Accounting,2020-04-17,5,0,2,3,2,1,3,2,4,5
62,Accounting,2020-04-24,5,0,2,5,2,2,3,4,5,4
62,Accounting,2020-05-01,2,3,1,4,5,3,3,1,4,3
62,Accounting,2020-05-08,4,1,4,3,4,2,2,3,4,2
62,Accounting,2020-05-15,4,1,2,1,3,2,1,3,4,1
62,Accounting,2020-05-22,5,0,4,4,3,3,3,3,4,5
62,Accounting,2020-05-29,2,3,4,2,1,3,3,3,4,4
62,Accounting,2020-06-05,1,4,3,4,3,1,2,2,4,3
62,Accounting,2020-06-12,4,1,3,5,2,3,3,3,2,5
62,Accounting,2020-06-19,2,3,3,4,3,3,5,2,2,3
62,Accounting,2020-06-26,3,2,5,2,3,5,2,3,4,3
62,Accounting,2020-07-03,1,4,2,1,4,4,4,5,4,3
62,Accounting,2020-07-10,5,0,5,4,3,2,1,1,3,2
62,Accounting,2020-07-17,2,3,2,4,5,5,3,2,3,1
62,Accounting,2020-07-24,4,1,2,4,4,3,2,1,5,3
62,Accounting,2020-07-31,2,3,1,2,5,5,4,4,4,5
62,Accounting,2020-08-07,5,0,4,5,3,2,3,3,2,4
62,Accounting,2020-08-14,2,3,3,4,5,1,5,3,4,3
62,Accounting,2020-08-21,1,4,5,1,5,2,1,4,2,5
62,Accounting,2020-08-28,2,3,2,3,2,1,4,3,3,4
62,Accounting,2020-09-04,4,1,2,3,2,1,2,3,3,3
62,Accounting,2020-09-11,1,4,4,3,4,4,2,2,3,4
62,Accounting,2020-09-18,4,1,5,5,4,5,4,3,3,2
62,Accounting,2020-09-25,2,3,4,2,3,2,5,4,3,2
62,Accounting,2020-10-02,3,2,4,4,5,1,4,3,5,2
62,Accounting,2020-10-09,2,3,3,1,2,2,2,5,1,1
62,Accounting,2020-10-16,4,1,5,5,1,1,5,4,4,4
62,Accounting,2020-10-23,4,1,4,5,2,4,2,4,2,5
62,Accounting,2020-10-30,1,4,1,4,3,3,4,2,2,3
62,Accounting,2020-11-06,2,3,2,1,4,1,4,4,2,3
62,Accounting,2020-11-13,2,3,5,2,3,5,2,3,2,3
62,Accounting,2020-11-20,1,4,3,1,5,4,2,2,4,1
62,Accounting,2020-11-27,2,3,1,3,4,2,4,4,1,5
62,Accounting,2020-12-04,2,3,2,5,1,2,3,2,2,3
62,Accounting,2020-12-11,3,2,4,3,3,1,3,5,2,3
62,Accounting,2020-12-18,3,2,3,3,4,2,5,4,2,5
62,Accounting,2020-12-25,2,3,4,2,3,2,4,4,2,4
63,Accounting,2020-01-03,2,3,1,4,3,2,4,4,4,2
63,Accounting,2020-01-10,1,4,3,2,3,2,2,4,1,3
63,Accounting,2020-01-17,2,3,1,4,2,1,3,4,4,3
63,Accounting,2020-01-24,2,3,5,4,5,1,5,5,4,3
63,Accounting,2020-01-31,4,1,2,4,2,2,1,3,1,1
63,Accounting,2020-02-07,3,2,4,1,2,4,4,5,4,2
63,Accounting,2020-02-14,3,2,4,1,4,5,3,1,1,5
63,Accounting,2020-02-21,1,4,4,1,3,2,2,2,3,3
63,Accounting,2020-02-28,3,2,5,2,5,4,2,4,2,3
63,Accounting,2020-03-06,4,1,3,5,2,4,3,3,3,3
63,Accounting,2020-03-13,5,0,4,4,4,4,3,5,1,3
63,Accounting,2020-03-20,4,1,4,3,3,1,1,4,5,1
63,Accounting,2020-03-27,3,2,1,1,3,2,3,4,1,2
63,Accounting,2020-04-03,5,0,4,2,1,4,4,4,4,3
63,Accounting,2020-04-10,2,3,5,5,1,4,3,3,4,1
63,Accounting,2020-04-17,4,1,4,4,3,5,5,1,2,3
63,Accounting,2020-04-24,3,2,2,2,5,4,2,3,2,5
63,Accounting,2020-05-01,3,2,5,3,1,1,1,2,1,4
63,Accounting,2020-05-08,5,0,4,1,3,4,4,3,4,4
63,Accounting,2020-05-15,3,2,3,3,1,3,1,3,1,3
63,Accounting,2020-05-22,2,3,1,3,3,3,5,1,4,3
63,Accounting,2020-05-29,2,3,3,2,5,4,2,3,3,3
63,Accounting,2020-06-05,3,2,3,3,3,5,4,3,3,2
63,Accounting,2020-06-12,3,2,1,1,5,4,2,3,3,5
63,Accounting,2020-06-19,5,0,2,2,3,5,2,3,5,4
63,Accounting,2020-06-26,2,3,5,3,4,4,4,3,2,1
63,Accounting,2020-07-03,2,3,4,3,2,5,5,2,4,1
63,Accounting,2020-07-10,4,1,2,1,4,4,5,4,5,2
63,Accounting,2020-07-17,3,2,1,1,4,2,2,1,4,4
63,Accounting,2020-07-24,3,2,5,1,3,3,2,5,2,2
63,Accounting,2020-07-31,5,0,1,2,3,2,2,2,4,4
63,Accounting,2020-08-07,3,2,4,3,3,4,2,2,1,2
63,Accounting,2020-08-14,1,4,4,1,1,4,4,1,3,3
63,Accounting,2020-08-21,3,2,3,5,4,5,2,4,2,5
63,Accounting,2020-08-28,5,0,3,4,3,2,4,5,3,2
63,Accounting,2020-09-04,4,1,2,4,1,4,1,1,3,4
63,Accounting,2020-09-11,4,1,3,2,3,2,2,2,3,3
63,Accounting,2020-09-18,2,3,3,4,2,2,3,4,5,5
63,Accounting,2020-09-25,3,2,3,5,5,2,5,5,4,4
63,Accounting,2020-10-02,3,2,3,2,2,4,3,3,1,2
63,Accounting,2020-10-09,1,4,5,4,1,5,3,2,2,3
63,Accounting,2020-10-16,5,0,2,3,2,4,3,5,4,2
63,Accounting,2020-10-23,2,3,2,5,5,5,3,1,1,5
63,Accounting,2020-10-30,4,1,2,4,2,4,3,2,2,1
63,Accounting,2020-11-06,3,2,4,4,2,2,3,4,5,2
63,Accounting,2020-11-13,3,2,1,4,1,1,3,1,4,4
63,Accounting,2020-11-20,5,0,5,1,2,5,1,5,2,3
63,Accounting,2020-11-27,2,3,4,1,1,3,2,4,1,5
63,Accounting,2020-12-04,4,1,5,4,4,2,5,2,2,3
63,Accounting,2020-12-11,2,3,2,3,3,5,1,4,1,5
63,Accounting,2020-12-18,1,4,2,2,1,2,2,3,2,5
63,Accounting,2020-12-25,4,1,5,2,2,4,3,3,1,4
64,Accounting,2020-01-03,2,3,4,5,3,1,3,3,2,1
64,Accounting,2020-01-10,2,3,5,4,1,4,3,3,4,4
64,Accounting,2020-01-17,1,4,2,2,3,2,3,3,2,4
64,Accounting,2020-01-24,1,4,2,1,3,4,2,3,4,5
64,Accounting,2020-01-31,4,1,4,4,2,1,5,1,3,4
64,Accounting,2020-02-07,2,3,1,3,3,3,4,3,1,4
64,Accounting,2020-02-14,4,1,4,2,5,4,3,5,5,4
64,Accounting,2020-02-21,2,3,2,3,4,3,2,4,2,3
64,Accounting,2020-02-28,4,1,2,3,3,5,3,4,2,3
64,Accounting,2020-03-06,3,2,4,3,4,5,1,4,4,3
64,Accounting,2020-03-13,5,0,2,1,1,4,5,5,4,5
64,Accounting,2020-03-20,1,4,4,3,3,3,2,2,4,2
64,Accounting,2020-03-27,4,1,2,3,1,4,5,5,4,2
64,Accounting,2020-04-03,4,1,5,2,2,2,4,2,4,4
64,Accounting,2020-04-10,3,2,1,3,3,3,3,4,1,2
64,Accounting,2020-04-17,4,1,4,3,1,1,3,2,4,1
64,Accounting,2020-04-24,5,0,4,2,3,2,3,1,4,4
64,Accounting,2020-05-01,4,1,3,1,2,3,2,4,1,5
64,Accounting,2020-05-08,3,2,5,1,3,1,5,2,3,2
64,Accounting,2020-05-15,2,3,2,5,1,3,2,3,3,2
64,Accounting,2020-05-22,5,0,4,4,5,3,1,5,3,2
64,Accounting,2020-05-29,1,4,2,4,4,3,4,3,2,4
64,Accounting,2020-06-05,2,3,1,2,4,4,2,3,4,4
64,Accounting,2020-06-12,2,3,3,4,2,5,1,3,1,4
64,Accounting,2020-06-19,1,4,5,2,2,1,3,3,3,1
64,Accounting,2020-06-26,1,4,2,4,2,5,3,2,3,4
64,Accounting,2020-07-03,3,2,4,3,4,4,3,3,2,5
64,Accounting,2020-07-10,4,1,3,3,2,2,5,3,2,4
64,Accounting,2020-07-17,4,1,3,3,2,4,2,1,1,2
64,Accounting,2020-07-24,3,2,3,1,2,4,4,3,5,3
64,Accounting,2020-07-31,3,2,5,5,2,4,5,2,1,4
64,Accounting,2020-08-07,3,2,3,4,2,4,2,5,4,5
64,Accounting,2020-08-14,3,2,5,4,1,4,4,4,2,2
64,Accounting,2020-08-21,5,0,4,3,5,4,5,5,1,4
64,Accounting,2020-08-28,4,1,2,2,2,5,1,2,1,4
64,Accounting,2020-09-04,3,2,2,3,4,4,2,2,4,1
64,Accounting,2020-09-11,2,3,5,1,3,2,4,4,4,3
64,Accounting,2020-09-18,3,2,1,2,2,4,2,2,2,3
64,Accounting,2020-09-25,3,2,4,2,5,3,2,2,1,5
64,Accounting,2020-10-02,5,0,1,2,2,3,4,2,4,2
64,Accounting,2020-10-09,1,4,2,2,1,2,5,4,4,3
64,Accounting,2020-10-16,4,1,3,4,4,3,4,4,5,3
64,Accounting,2020-10-23,5,0,1,3,3,3,1,1,4,5
64,Accounting,2020-10-30,5,0,1,3,3,3,3,5,5,4
64,Accounting,2020-11-06,3,2,5,1,3,3,3,2,2,5
64,Accounting,2020-11-13,4,1,5,3,2,5,2,2,2,4
64,Accounting,2020-11-20,4,1,4,2,5,4,3,3,4,2
64,Accounting,2020-11-27,4,1,4,1,2,1,3,2,4,5
64,Accounting,2020-12-04,1,4,2,3,4,3,1,4,3,4
64,Accounting,2020-12-11,3,2,3,5,1,3,5,4,3,2
64,Accounting,2020-12-18,2,3,2,4,4,5,4,4,3,1
64,Accounting,2020-12-25,3,2,1,2,2,4,2,4,5,2
65,Accounting,2020-01-03,1,4,5,3,4,2,1,3,4,1
65,Accounting,2020-01-10,3,2,4,3,1,1,2,3,2,2
65,Accounting,2020-01-17,3,2,3,5,3,1,4,4,4,5
65,Accounting,2020-01-24,3,2,4,3,3,3,4,2,4,4
65,Accounting,2020-01-31,5,0,4,2,3,2,3,5,1,4
65,Accounting,2020-02-07,5,0,4,1,5,3,3,1,2,4
65,Accounting,2020-02-14,2,3,2,2,2,1,2,2,2,4
65,Accounting,2020-02-21,4,1,4,4,1,5,2,2,5,3
65,Accounting,2020-02-28,4,1,3,5,2,4,2,2,2,2
65,Accounting,2020-03-06,3,2,3,3,2,2,1,1,2,5
65,Accounting,2020-03-13,3,2,3,3,4,4,4,4,4,4
